symbol,signal_ms,signal_iso,entry_ms,entry_iso,exit_ms,exit_iso,tclass,side,entry,stop,target,exit_price,exit_reason,R,ambiguous
SOLUSDT,1695027599999,2023-09-18T08:59:59.999000Z,1695027600000,2023-09-18T09:00:00Z,1695031199999,2023-09-18T09:59:59.999000Z,NORMAL,LONG,19.1581,19.076900000000002,19.344859999999997,19.344859999999997,TP,2.3,False
UNIUSDT,1695032999999,2023-09-18T10:29:59.999000Z,1695033000000,2023-09-18T10:30:00Z,1695059999999,2023-09-18T17:59:59.999000Z,NORMAL,LONG,4.4071,4.381900000000001,4.465059999999998,4.381900000000001,SL,-1.0,False
MASKUSDT,1695034799999,2023-09-18T10:59:59.999000Z,1695034800000,2023-09-18T11:00:00Z,1695040199999,2023-09-18T12:29:59.999000Z,NORMAL,LONG,2.6271000000000004,2.6088999999999998,2.668960000000002,2.6088999999999998,SL,-1.0,False
RVNUSDT,1695034799999,2023-09-18T10:59:59.999000Z,1695034800000,2023-09-18T11:00:00Z,1695058199999,2023-09-18T17:29:59.999000Z,NORMAL,LONG,0.015220000000000001,0.015120000000000001,0.01545,0.015120000000000001,SL,-1.0,False
AAVEUSDT,1695050999999,2023-09-18T15:29:59.999000Z,1695051000000,2023-09-18T15:30:00Z,1695052799999,2023-09-18T15:59:59.999000Z,NORMAL,LONG,61.721,61.54900000000001,62.11659999999997,61.54900000000001,SL,-1.0,False
XRPUSDT,1695626999999,2023-09-25T07:29:59.999000Z,1695627000000,2023-09-25T07:30:00Z,1695628799999,2023-09-25T07:59:59.999000Z,NORMAL,SHORT,0.49190000000000006,0.496,0.4824700000000002,0.496,SL,-1.0,False
PEOPLEUSDT,1695657599999,2023-09-25T15:59:59.999000Z,1695657600000,2023-09-25T16:00:00Z,1695684599999,2023-09-25T23:29:59.999000Z,NORMAL,LONG,0.009600000000000001,0.00952,0.009784000000000001,0.0097,SESSION,1.2499999999999891,False
HBARUSDT,1695724199999,2023-09-26T10:29:59.999000Z,1695724200000,2023-09-26T10:30:00Z,1695729599999,2023-09-26T11:59:59.999000Z,NORMAL,SHORT,0.04967,0.04984000000000001,0.049278999999999976,0.04984000000000001,SL,-1.0,False
NEARUSDT,1695724199999,2023-09-26T10:29:59.999000Z,1695724200000,2023-09-26T10:30:00Z,1695742199999,2023-09-26T15:29:59.999000Z,NORMAL,SHORT,1.0909,1.0951,1.08124,1.0951,AMBIG->SL,-1.0,True
RVNUSDT,1695725999999,2023-09-26T10:59:59.999000Z,1695726000000,2023-09-26T11:00:00Z,1695747599999,2023-09-26T16:59:59.999000Z,NORMAL,SHORT,0.0145,0.014580000000000001,0.014316,0.014580000000000001,SL,-1.0,False
ZECUSDT,1695725999999,2023-09-26T10:59:59.999000Z,1695726000000,2023-09-26T11:00:00Z,1695729599999,2023-09-26T11:59:59.999000Z,NORMAL,SHORT,25.79,25.880000000000003,25.58299999999999,25.880000000000003,SL,-1.0,False
TRBUSDT,1695810599999,2023-09-27T10:29:59.999000Z,1695810600000,2023-09-27T10:30:00Z,1695814199999,2023-09-27T11:29:59.999000Z,NORMAL,LONG,48.089,46.399,51.97599999999999,46.399,SL,-1.0,False
AAVEUSDT,1695911399999,2023-09-28T14:29:59.999000Z,1695911400000,2023-09-28T14:30:00Z,1695918599999,2023-09-28T16:29:59.999000Z,NORMAL,LONG,63.501,62.889,64.90859999999998,64.90859999999998,TP,2.3,False
DUSKUSDT,1696260599999,2023-10-02T15:29:59.999000Z,1696260600000,2023-10-02T15:30:00Z,1696262399999,2023-10-02T15:59:59.999000Z,NORMAL,SHORT,0.11894000000000002,0.11967000000000001,0.11726100000000003,0.11726100000000003,TP,2.3,False
DUSKUSDT,1696345199999,2023-10-03T14:59:59.999000Z,1696345200000,2023-10-03T15:00:00Z,1696355999999,2023-10-03T17:59:59.999000Z,NORMAL,SHORT,0.11158000000000001,0.11272,0.10895800000000004,0.11272,SL,-1.0,False
BTCUSDT,1697466599999,2023-10-16T14:29:59.999000Z,1697466600000,2023-10-16T14:30:00Z,1697498999999,2023-10-16T23:29:59.999000Z,NORMAL,LONG,28205.71,27874.99,28966.365999999995,28454.5,SESSION,0.7522677793904292,False
1000SHIBUSDT,1697642999999,2023-10-18T15:29:59.999000Z,1697643000000,2023-10-18T15:30:00Z,1697657399999,2023-10-18T19:29:59.999000Z,NORMAL,SHORT,0.0068249999999999995,0.00685,0.0067674999999999975,0.0067674999999999975,TP,2.3,False
AXSUSDT,1697648399999,2023-10-18T16:59:59.999000Z,1697648400000,2023-10-18T17:00:00Z,1697671799999,2023-10-18T23:29:59.999000Z,NORMAL,SHORT,4.13799,4.16001,4.087344000000002,4.141,SESSION,-0.1366939146230611,False
DUSKUSDT,1697725799999,2023-10-19T14:29:59.999000Z,1697725800000,2023-10-19T14:30:00Z,1697729399999,2023-10-19T15:29:59.999000Z,NORMAL,SHORT,0.10315,0.10402,0.10114900000000002,0.10402,SL,-1.0,False
SOLUSDT,1697727599999,2023-10-19T14:59:59.999000Z,1697727600000,2023-10-19T15:00:00Z,1697732999999,2023-10-19T16:29:59.999000Z,NORMAL,LONG,24.4941,24.2129,25.140859999999996,25.140859999999996,TP,2.3,False
ADAUSDT,1697786999999,2023-10-20T07:29:59.999000Z,1697787000000,2023-10-20T07:30:00Z,1697788799999,2023-10-20T07:59:59.999000Z,NORMAL,LONG,0.24861000000000003,0.24819000000000002,0.24957600000000002,0.24819000000000002,SL,-1.0,False
TRXUSDT,1697786999999,2023-10-20T07:29:59.999000Z,1697787000000,2023-10-20T07:30:00Z,1697788799999,2023-10-20T07:59:59.999000Z,NORMAL,LONG,0.09071,0.09055,0.09107799999999998,0.09055,SL,-1.0,False
RUNEUSDT,1698073199999,2023-10-23T14:59:59.999000Z,1698073200000,2023-10-23T15:00:00Z,1698080399999,2023-10-23T16:59:59.999000Z,NORMAL,LONG,1.9991,1.9759000000000002,2.05246,2.05246,TP,2.3,False
XMRUSDT,1698220799999,2023-10-25T07:59:59.999000Z,1698220800000,2023-10-25T08:00:00Z,1698224399999,2023-10-25T08:59:59.999000Z,NORMAL,SHORT,154.68,155.97,151.71300000000002,155.97,SL,-1.0,False
BCHUSDT,1698247799999,2023-10-25T15:29:59.999000Z,1698247800000,2023-10-25T15:30:00Z,1698253199999,2023-10-25T16:59:59.999000Z,NORMAL,LONG,258.79,255.61,266.10400000000004,255.61,SL,-1.0,False
TRBUSDT,1698247799999,2023-10-25T15:29:59.999000Z,1698247800000,2023-10-25T15:30:00Z,1698267599999,2023-10-25T20:59:59.999000Z,NORMAL,LONG,105.85100000000001,102.399,113.79060000000004,113.79060000000004,TP,2.3,False
ZECUSDT,1698305399999,2023-10-26T07:29:59.999000Z,1698305400000,2023-10-26T07:30:00Z,1698321599999,2023-10-26T11:59:59.999000Z,NORMAL,LONG,28.240000000000002,27.89,29.045000000000005,27.89,SL,-1.0,False
SKLUSDT,1698310799999,2023-10-26T08:59:59.999000Z,1698310800000,2023-10-26T09:00:00Z,1698316199999,2023-10-26T10:29:59.999000Z,NORMAL,LONG,0.025060000000000002,0.024650000000000002,0.026003000000000005,0.024650000000000002,SL,-1.0,False
DASHUSDT,1698677999999,2023-10-30T14:59:59.999000Z,1698678000000,2023-10-30T15:00:00Z,1698686999999,2023-10-30T17:29:59.999000Z,NORMAL,LONG,29.130000000000003,28.849999999999998,29.774000000000015,28.849999999999998,SL,-1.0,False
ETCUSDT,1698677999999,2023-10-30T14:59:59.999000Z,1698678000000,2023-10-30T15:00:00Z,1698685199999,2023-10-30T16:59:59.999000Z,NORMAL,LONG,16.827,16.698999999999998,17.12140000000001,16.698999999999998,SL,-1.0,False
ETHUSDT,1698677999999,2023-10-30T14:59:59.999000Z,1698678000000,2023-10-30T15:00:00Z,1698685199999,2023-10-30T16:59:59.999000Z,NORMAL,LONG,1820.31,1811.54,1840.481,1811.54,SL,-1.0,False
ADAUSDT,1699351199999,2023-11-07T09:59:59.999000Z,1699351200000,2023-11-07T10:00:00Z,1699378199999,2023-11-07T17:29:59.999000Z,NORMAL,SHORT,0.34629000000000004,0.35121,0.3349740000000001,0.3349740000000001,TP,2.3,False
ZECUSDT,1699370999999,2023-11-07T15:29:59.999000Z,1699371000000,2023-11-07T15:30:00Z,1699381799999,2023-11-07T18:29:59.999000Z,NORMAL,SHORT,28.79,29.220000000000002,27.80099999999999,29.220000000000002,SL,-1.0,False
MKRUSDT,1699428599999,2023-11-08T07:29:59.999000Z,1699428600000,2023-11-08T07:30:00Z,1699432199999,2023-11-08T08:29:59.999000Z,NORMAL,LONG,1313.01,1303.5900000000001,1334.6759999999997,1303.5900000000001,SL,-1.0,False
DASHUSDT,1699439399999,2023-11-08T10:29:59.999000Z,1699439400000,2023-11-08T10:30:00Z,1699446599999,2023-11-08T12:29:59.999000Z,NORMAL,LONG,31.480000000000004,31.23,32.055000000000014,31.23,SL,-1.0,False
COTIUSDT,1700063999999,2023-11-15T15:59:59.999000Z,1700064000000,2023-11-15T16:00:00Z,1700065799999,2023-11-15T16:29:59.999000Z,T+1,LONG,0.05213000000000001,0.05179,0.05291200000000003,0.05179,SL,-1.0,False
ICPUSDT,1700063999999,2023-11-15T15:59:59.999000Z,1700064000000,2023-11-15T16:00:00Z,1700072999999,2023-11-15T18:29:59.999000Z,T+1,LONG,4.59,4.5200000000000005,4.750999999999999,4.750999999999999,TP,2.3,False
ETHUSDT,1700470799999,2023-11-20T08:59:59.999000Z,1700470800000,2023-11-20T09:00:00Z,1700490599999,2023-11-20T14:29:59.999000Z,NORMAL,LONG,2020.6200000000001,2009.45,2046.3110000000004,2009.45,SL,-1.0,False
DOGEUSDT,1700551799999,2023-11-21T07:29:59.999000Z,1700551800000,2023-11-21T07:30:00Z,1700557199999,2023-11-21T08:59:59.999000Z,NORMAL,SHORT,0.076319,0.077031,0.0746814,0.077031,SL,-1.0,False
UNIUSDT,1700638199999,2023-11-22T07:29:59.999000Z,1700638200000,2023-11-22T07:30:00Z,1700639999999,2023-11-22T07:59:59.999000Z,NORMAL,LONG,5.3321,5.275900000000001,5.461359999999996,5.275900000000001,SL,-1.0,False
TRBUSDT,1700753399999,2023-11-23T15:29:59.999000Z,1700753400000,2023-11-23T15:30:00Z,1700782199999,2023-11-23T23:29:59.999000Z,NORMAL,SHORT,88.929,90.32700000000001,85.71359999999999,88.874,SESSION,0.039341917024325046,False
LINKUSDT,1700755199999,2023-11-23T15:59:59.999000Z,1700755200000,2023-11-23T16:00:00Z,1700758799999,2023-11-23T16:59:59.999000Z,NORMAL,SHORT,14.137,14.251999999999999,13.872500000000004,14.251999999999999,SL,-1.0,False
LPTUSDT,1700821799999,2023-11-24T10:29:59.999000Z,1700821800000,2023-11-24T10:30:00Z,1700823599999,2023-11-24T10:59:59.999000Z,NORMAL,LONG,6.609000000000001,6.572,6.694100000000002,6.572,SL,-1.0,False
SANDUSDT,1701080999999,2023-11-27T10:29:59.999000Z,1701081000000,2023-11-27T10:30:00Z,1701113399999,2023-11-27T19:29:59.999000Z,NORMAL,SHORT,0.40649,0.41041000000000005,0.39747399999999994,0.39747399999999994,TP,2.3,False
TRBUSDT,1701332999999,2023-11-30T08:29:59.999000Z,1701333000000,2023-11-30T08:30:00Z,1701334799999,2023-11-30T08:59:59.999000Z,NORMAL,LONG,79.301,78.56,81.0053,78.56,SL,-1.0,False
COTIUSDT,1701334799999,2023-11-30T08:59:59.999000Z,1701334800000,2023-11-30T09:00:00Z,1701345599999,2023-11-30T11:59:59.999000Z,NORMAL,SHORT,0.05553,0.05610000000000001,0.05421899999999998,0.05610000000000001,SL,-1.0,False
BCHUSDT,1701415799999,2023-12-01T07:29:59.999000Z,1701415800000,2023-12-01T07:30:00Z,1701422999999,2023-12-01T09:29:59.999000Z,NORMAL,LONG,223.66,222.88000000000002,225.45399999999992,225.45399999999992,TP,2.3,False
RUNEUSDT,1701764999999,2023-12-05T08:29:59.999000Z,1701765000000,2023-12-05T08:30:00Z,1701784799999,2023-12-05T13:59:59.999000Z,NORMAL,SHORT,6.389900000000001,6.4631,6.221540000000003,6.221540000000003,TP,2.3,False
LPTUSDT,1702886399999,2023-12-18T07:59:59.999000Z,1702886400000,2023-12-18T08:00:00Z,1702934999999,2023-12-18T21:29:59.999000Z,NORMAL,SHORT,7.156,7.382000000000001,6.636199999999998,7.272,EMA,-0.5132743362831863,False
SNXUSDT,1703062799999,2023-12-20T08:59:59.999000Z,1703062800000,2023-12-20T09:00:00Z,1703068199999,2023-12-20T10:29:59.999000Z,NORMAL,LONG,3.787,3.7430000000000003,3.888199999999999,3.7430000000000003,SL,-1.0,False
ETCUSDT,1703068199999,2023-12-20T10:29:59.999000Z,1703068200000,2023-12-20T10:30:00Z,1703071799999,2023-12-20T11:29:59.999000Z,NORMAL,LONG,20.224,20.114,20.477,20.114,SL,-1.0,False
KNCUSDT,1703068199999,2023-12-20T10:29:59.999000Z,1703068200000,2023-12-20T10:30:00Z,1703080799999,2023-12-20T13:59:59.999000Z,NORMAL,LONG,0.68461,0.6796900000000001,0.6959259999999998,0.6959259999999998,TP,2.3,False
ONTUSDT,1703518199999,2023-12-25T15:29:59.999000Z,1703518200000,2023-12-25T15:30:00Z,1703521799999,2023-12-25T16:29:59.999000Z,NORMAL,LONG,0.2549,0.252,0.26157,0.252,SL,-1.0,False
TRXUSDT,1703609999999,2023-12-26T16:59:59.999000Z,1703610000000,2023-12-26T17:00:00Z,1703613599999,2023-12-26T17:59:59.999000Z,NORMAL,SHORT,0.10360000000000001,0.10407000000000001,0.10251900000000001,0.10251900000000001,TP,2.3,False
MKRUSDT,1703671199999,2023-12-27T09:59:59.999000Z,1703671200000,2023-12-27T10:00:00Z,1703710799999,2023-12-27T20:59:59.999000Z,NORMAL,LONG,1467.41,1449.89,1507.7060000000001,1507.7060000000001,TP,2.3,False
KNCUSDT,1703689199999,2023-12-27T14:59:59.999000Z,1703689200000,2023-12-27T15:00:00Z,1703719799999,2023-12-27T23:29:59.999000Z,NORMAL,LONG,0.75441,0.7445900000000001,0.7769959999999999,0.7543,SESSION,-0.011201629327907858,False
COTIUSDT,1703692799999,2023-12-27T15:59:59.999000Z,1703692800000,2023-12-27T16:00:00Z,1703696399999,2023-12-27T16:59:59.999000Z,NORMAL,LONG,0.07849,0.07774,0.08021500000000001,0.07774,SL,-1.0,False
FILUSDT,1704119399999,2024-01-01T14:29:59.999000Z,1704119400000,2024-01-01T14:30:00Z,1704122999999,2024-01-01T15:29:59.999000Z,NORMAL,LONG,7.6370000000000005,7.4559999999999995,8.053300000000002,8.053300000000002,TP,2.3,False
DOGEUSDT,1704122999999,2024-01-01T15:29:59.999000Z,1704123000000,2024-01-01T15:30:00Z,1704140999999,2024-01-01T20:29:59.999000Z,NORMAL,LONG,0.09109099999999999,0.090629,0.09215359999999997,0.09215359999999997,TP,2.3,False
SOLUSDT,1704124799999,2024-01-01T15:59:59.999000Z,1704124800000,2024-01-01T16:00:00Z,1704151799999,2024-01-01T23:29:59.999000Z,NORMAL,LONG,106.5001,105.0249,109.89306,109.102,SESSION,1.763760845986984,False
MKRUSDT,1705505399999,2024-01-17T15:29:59.999000Z,1705505400000,2024-01-17T15:30:00Z,1705514399999,2024-01-17T17:59:59.999000Z,NORMAL,SHORT,1960.29,1970.81,1936.094,1970.81,SL,-1.0,False
NEARUSDT,1705505399999,2024-01-17T15:29:59.999000Z,1705505400000,2024-01-17T15:30:00Z,1705508999999,2024-01-17T16:29:59.999000Z,NORMAL,LONG,3.3651000000000004,3.3019,3.510460000000002,3.3019,SL,-1.0,False
NEARUSDT,1705595399999,2024-01-18T16:29:59.999000Z,1705595400000,2024-01-18T16:30:00Z,1705598999999,2024-01-18T17:29:59.999000Z,NORMAL,SHORT,3.1729,3.2131000000000003,3.080439999999999,3.080439999999999,TP,2.3,False
DOGEUSDT,1705994999999,2024-01-23T07:29:59.999000Z,1705995000000,2024-01-23T07:30:00Z,1706000399999,2024-01-23T08:59:59.999000Z,NORMAL,SHORT,0.07976899999999999,0.08060099999999999,0.07785539999999999,0.07785539999999999,TP,2.3,False
1000SHIBUSDT,1706084999999,2024-01-24T08:29:59.999000Z,1706085000000,2024-01-24T08:30:00Z,1706101199999,2024-01-24T12:59:59.999000Z,NORMAL,LONG,0.008957999999999999,0.008909,0.009070699999999996,0.008909,SL,-1.0,False
ZENUSDT,1706084999999,2024-01-24T08:29:59.999000Z,1706085000000,2024-01-24T08:30:00Z,1706102999999,2024-01-24T13:29:59.999000Z,NORMAL,LONG,7.735,7.663,7.900600000000001,7.663,SL,-1.0,False
RVNUSDT,1706092199999,2024-01-24T10:29:59.999000Z,1706092200000,2024-01-24T10:30:00Z,1706104799999,2024-01-24T13:59:59.999000Z,NORMAL,LONG,0.01796,0.017750000000000002,0.018442999999999998,0.017750000000000002,SL,-1.0,False
DUSKUSDT,1706257799999,2024-01-26T08:29:59.999000Z,1706257800000,2024-01-26T08:30:00Z,1706272199999,2024-01-26T12:29:59.999000Z,NORMAL,LONG,0.27290000000000003,0.26545,0.29003500000000004,0.29003500000000004,TP,2.3,False
ADAUSDT,1706281199999,2024-01-26T14:59:59.999000Z,1706281200000,2024-01-26T15:00:00Z,1706299199999,2024-01-26T19:59:59.999000Z,NORMAL,LONG,0.48611000000000004,0.48219,0.4951260000000001,0.48219,SL,-1.0,False
SNXUSDT,1707206399999,2024-02-06T07:59:59.999000Z,1707206400000,2024-02-06T08:00:00Z,1707227999999,2024-02-06T13:59:59.999000Z,NORMAL,LONG,3.143,3.12,3.195899999999999,3.195899999999999,TP,2.3,False
LINKUSDT,1707377399999,2024-02-08T07:29:59.999000Z,1707377400000,2024-02-08T07:30:00Z,1707380999999,2024-02-08T08:29:59.999000Z,NORMAL,LONG,19.231,19.032,19.688700000000004,19.032,SL,-1.0,False
ETCUSDT,1707469199999,2024-02-09T08:59:59.999000Z,1707469200000,2024-02-09T09:00:00Z,1707472799999,2024-02-09T09:59:59.999000Z,NORMAL,LONG,26.267000000000003,26.108,26.632700000000007,26.108,SL,-1.0,False
RUNEUSDT,1708329599999,2024-02-19T07:59:59.999000Z,1708329600000,2024-02-19T08:00:00Z,1708333199999,2024-02-19T08:59:59.999000Z,NORMAL,LONG,5.6121,5.5749,5.697659999999999,5.5749,SL,-1.0,False
ADAUSDT,1708509599999,2024-02-21T09:59:59.999000Z,1708509600000,2024-02-21T10:00:00Z,1708513199999,2024-02-21T10:59:59.999000Z,NORMAL,SHORT,0.5828900000000001,0.59141,0.5632940000000004,0.59141,SL,-1.0,False
CRVUSDT,1708509599999,2024-02-21T09:59:59.999000Z,1708509600000,2024-02-21T10:00:00Z,1708514999999,2024-02-21T11:29:59.999000Z,NORMAL,SHORT,0.518,0.529,0.49269999999999997,0.529,SL,-1.0,False
AXSUSDT,1708513199999,2024-02-21T10:59:59.999000Z,1708513200000,2024-02-21T11:00:00Z,1708514999999,2024-02-21T11:29:59.999000Z,NORMAL,SHORT,7.656990000000001,7.69301,7.574144000000004,7.69301,SL,-1.0,False
AAVEUSDT,1708588799999,2024-02-22T07:59:59.999000Z,1708588800000,2024-02-22T08:00:00Z,1708599599999,2024-02-22T10:59:59.999000Z,NORMAL,LONG,93.171,92.649,94.37160000000002,92.649,SL,-1.0,False
BAKEUSDT,1708676999999,2024-02-23T08:29:59.999000Z,1708677000000,2024-02-23T08:30:00Z,1708687799999,2024-02-23T11:29:59.999000Z,NORMAL,SHORT,0.3775,0.38180000000000003,0.36760999999999994,0.38180000000000003,SL,-1.0,False
BNBUSDT,1709139599999,2024-02-28T16:59:59.999000Z,1709139600000,2024-02-28T17:00:00Z,1709141399999,2024-02-28T17:29:59.999000Z,NORMAL,LONG,421.541,416.67900000000003,432.7235999999999,416.67900000000003,SL,-1.0,False
DOTUSDT,1709197199999,2024-02-29T08:59:59.999000Z,1709197200000,2024-02-29T09:00:00Z,1709200799999,2024-02-29T09:59:59.999000Z,NORMAL,LONG,8.866999999999999,8.705,9.239599999999998,8.705,SL,-1.0,False
DUSKUSDT,1709197199999,2024-02-29T08:59:59.999000Z,1709197200000,2024-02-29T09:00:00Z,1709200799999,2024-02-29T09:59:59.999000Z,NORMAL,LONG,0.33175000000000004,0.32730000000000004,0.3419850000000001,0.32730000000000004,SL,-1.0,False
KNCUSDT,1709197199999,2024-02-29T08:59:59.999000Z,1709197200000,2024-02-29T09:00:00Z,1709202599999,2024-02-29T10:29:59.999000Z,NORMAL,LONG,0.7218100000000001,0.7103900000000001,0.7480760000000001,0.7103900000000001,SL,-1.0,False
ONTUSDT,1709197199999,2024-02-29T08:59:59.999000Z,1709197200000,2024-02-29T09:00:00Z,1709200799999,2024-02-29T09:59:59.999000Z,NORMAL,LONG,0.2885,0.28450000000000003,0.29769999999999985,0.28450000000000003,SL,-1.0,False
ICPUSDT,1709202599999,2024-02-29T10:29:59.999000Z,1709202600000,2024-02-29T10:30:00Z,1709207999999,2024-02-29T11:59:59.999000Z,NORMAL,LONG,13.28,13.120000000000001,13.647999999999996,13.120000000000001,SL,-1.0,False
QTUMUSDT,1710772199999,2024-03-18T14:29:59.999000Z,1710772200000,2024-03-18T14:30:00Z,1710804599999,2024-03-18T23:29:59.999000Z,NORMAL,SHORT,4.3759999999999994,4.433000000000001,4.244899999999997,4.369,SESSION,0.12280701754385118,False
XLMUSDT,1711438199999,2024-03-26T07:29:59.999000Z,1711438200000,2024-03-26T07:30:00Z,1711439999999,2024-03-26T07:59:59.999000Z,NORMAL,LONG,0.13999000000000003,0.13905,0.14215200000000008,0.13905,SL,-1.0,False
TRXUSDT,1711441799999,2024-03-26T08:29:59.999000Z,1711441800000,2024-03-26T08:30:00Z,1711450799999,2024-03-26T10:59:59.999000Z,NORMAL,LONG,0.12153,0.12112000000000002,0.12247299999999996,0.12247299999999996,TP,2.3,False
MASKUSDT,1711529999999,2024-03-27T08:59:59.999000Z,1711530000000,2024-03-27T09:00:00Z,1711535399999,2024-03-27T10:29:59.999000Z,NORMAL,SHORT,5.0319,5.1161,4.83824,5.1161,SL,-1.0,False
1000SHIBUSDT,1711621799999,2024-03-28T10:29:59.999000Z,1711621800000,2024-03-28T10:30:00Z,1711623599999,2024-03-28T10:59:59.999000Z,NORMAL,LONG,0.031354,0.031069999999999997,0.032007200000000006,0.032007200000000006,TP,2.3,False
BTCUSDT,1711965599999,2024-04-01T09:59:59.999000Z,1711965600000,2024-04-01T10:00:00Z,1711969199999,2024-04-01T10:59:59.999000Z,NORMAL,SHORT,69447.79000000001,69609.01,69076.98400000004,69609.01,SL,-1.0,False
LTCUSDT,1711981799999,2024-04-01T14:29:59.999000Z,1711981800000,2024-04-01T14:30:00Z,1712014199999,2024-04-01T23:29:59.999000Z,NORMAL,SHORT,101.82,104.06,96.66799999999998,99.67,SESSION,0.9598214285714208,False
MKRUSDT,1711983599999,2024-04-01T14:59:59.999000Z,1711983600000,2024-04-01T15:00:00Z,1712001599999,2024-04-01T19:59:59.999000Z,NORMAL,SHORT,3690.5899999999997,3735.8100000000004,3586.583999999998,3735.8100000000004,SL,-1.0,False
COTIUSDT,1711987199999,2024-04-01T15:59:59.999000Z,1711987200000,2024-04-01T16:00:00Z,1711988999999,2024-04-01T16:29:59.999000Z,NORMAL,SHORT,0.17317,0.17595000000000002,0.16677599999999992,0.17595000000000002,SL,-1.0,False
DOTUSDT,1711987199999,2024-04-01T15:59:59.999000Z,1711987200000,2024-04-01T16:00:00Z,1711999799999,2024-04-01T19:29:59.999000Z,NORMAL,SHORT,8.998000000000001,9.107,8.747300000000005,9.107,SL,-1.0,False
LPTUSDT,1711987199999,2024-04-01T15:59:59.999000Z,1711987200000,2024-04-01T16:00:00Z,1711988999999,2024-04-01T16:29:59.999000Z,NORMAL,SHORT,17.371,17.588,16.871899999999993,17.588,SL,-1.0,False
RUNEUSDT,1711987199999,2024-04-01T15:59:59.999000Z,1711987200000,2024-04-01T16:00:00Z,1711999799999,2024-04-01T19:29:59.999000Z,NORMAL,SHORT,7.985900000000001,8.1061,7.709440000000003,8.1061,SL,-1.0,False
SANDUSDT,1711987199999,2024-04-01T15:59:59.999000Z,1711987200000,2024-04-01T16:00:00Z,1711999799999,2024-04-01T19:29:59.999000Z,NORMAL,SHORT,0.6452900000000001,0.65461,0.6238540000000004,0.65461,SL,-1.0,False
SNXUSDT,1711987199999,2024-04-01T15:59:59.999000Z,1711987200000,2024-04-01T16:00:00Z,1712001599999,2024-04-01T19:59:59.999000Z,NORMAL,SHORT,4.335,4.401000000000001,4.1831999999999985,4.401000000000001,SL,-1.0,False
ZECUSDT,1711990799999,2024-04-01T16:59:59.999000Z,1711990800000,2024-04-01T17:00:00Z,1712001599999,2024-04-01T19:59:59.999000Z,NORMAL,SHORT,28.38,28.630000000000003,27.804999999999993,28.630000000000003,SL,-1.0,False
UNIUSDT,1712051999999,2024-04-02T09:59:59.999000Z,1712052000000,2024-04-02T10:00:00Z,1712069999999,2024-04-02T14:59:59.999000Z,NORMAL,SHORT,11.4029,11.5031,11.172440000000003,11.5031,SL,-1.0,False
DOTUSDT,1712053799999,2024-04-02T10:29:59.999000Z,1712053800000,2024-04-02T10:30:00Z,1712086199999,2024-04-02T19:29:59.999000Z,NORMAL,SHORT,8.544,8.623,8.362300000000003,8.608,EMA,-0.8101265822784935,False
AAVEUSDT,1712829599999,2024-04-11T09:59:59.999000Z,1712829600000,2024-04-11T10:00:00Z,1712836799999,2024-04-11T11:59:59.999000Z,T+1,SHORT,121.76899999999999,122.71100000000001,119.60239999999995,119.60239999999995,TP,2.3,False
DOGEUSDT,1713178799999,2024-04-15T10:59:59.999000Z,1713178800000,2024-04-15T11:00:00Z,1713180599999,2024-04-15T11:29:59.999000Z,NORMAL,LONG,0.165601,0.164479,0.16818160000000001,0.164479,SL,-1.0,False
